E (eV),sigma (barns)
1.8051488792211101,3.796030726202519
1.9256135721291987,3.795749310966446
2.0541173483530644,3.7954679165928327
2.1911966875781475,3.7946570321197832
2.337423870891817,3.7933374569774987
2.4934093699518804,3.792018340711613
2.6598043955937585,3.790699683162555
2.8373036165162113,3.789381484170807
3.0266480593956953,3.788063743576909
3.2286282025367337,3.7867464612214534
3.4440872759738235,3.785429636945092
3.673924781802074,3.7841132705885276
3.919100249433402,3.7827973619925217
4.180637241455762,3.7814819109978908
4.4596276268190955,3.780166917445505
4.7572361391878895,3.778852381176291
5.074705239490466,3.7775383020312305
5.413360302965375,3.776224679851362
5.774615152359826,3.7749115144777754
6.159977960380169,3.7735988057516203
6.571057546036271,3.7722865535140984
7.009570091165618,3.7709747576064685
7.477346305177596,3.7696634178700443
7.976339067929281,3.768352534146193
8.508631582640582,3.7670421062763397
9.076446072885357,3.765732134101962
9.682153059967076,3.7644226174645947
10.328281259410296,3.763113556205826
11.017528137883874,3.761804950167301
11.752771174629451,3.760496799190718
12.537079874409196,3.759189103117831
13.373728582124977,3.7578818617904504
14.266210152607384,3.7565750750504394
15.21825053264387,3.7552687427397187
16.23382431612278,3.7539628647002607
17.31717133723353,3.752657440774096
18.47281437099636,3.7513524708033077
19.705578015018006,3.750047954630036
21.020608831301583,3.7487438920964733
22.42339683219845,3.747440283044869
23.91979840020242,3.746137127317528
25.516060737271864,3.744834424756807
27.218847945751797,3.743532175205121
29.035268849778138,3.7422303785049364
30.972906673314068,3.7409290344987776
33.03985069871862,3.739628143029221
35.24473003801588,3.7383277039389005
37.59674965785467,3.737027717070501
40.10572880855496,3.735728182266766
42.782142017676215,3.7344290993704927
45.637162819247635,3.7331304682245303
48.68271040122284,3.7318322886717863
51.93149936590212,3.7305345605552196
55.397092811064006,3.729237283717847
59.09395895340977,3.7279404580027364
63.03753153071282,3.726644083253014
67.24427423484249,3.7253481593118565
71.73174944465613,3.7240526860224983
76.51869154570818,3.722757663228228
81.62508514287236,3.7214630907723865
87.07224849239923,3.720168968498372
92.88292250172499,3.718875296249634
99.08136566858666,3.71758207386968
105.69345535579873,3.7162893012020684
112.74679582449473,3.7149969780904155
120.27083347685145,3.713705104378389
128.29697978941476,3.7124136799097123
136.85874245025204,3.711122704528164
145.99186524739773,3.7098321780775745
155.73447729261352,3.7085421004018313
166.12725220342963,3.7072524713448742
177.21357790803586,3.705963290750699
189.03973778192233,3.704674558463353
201.65510387247443,3.7033862743269417
215.11234301821673,3.7020984381856206
229.4676367231941,3.700811049883602
244.78091570444403,3.699524109265153
261.11611009174624,3.698237616174592
278.54141632417634,3.696951570456294
297.1295818577334,3.695665971954687
316.95820887261215,3.694380820514254
338.1100782480682,3.69309611597953
360.6734951574032,3.6918118581951074
384.74265772584977,3.6905280470056288
410.41805029047094,3.689244682255794
437.80686290381755,3.6879617637903563
467.02343883273306,3.68667929145412
498.1897519205165,3.6853972650919484
531.4359158053252,3.684115684548754
566.9007271207433,3.682834549669506
604.7322449462655,3.6815538602992266
645.0884089267686,3.6802736162829923
688.137698641567,3.678993817465932
734.0598369757226,3.677714463693231
783.0465404301183,3.6764355548101273
835.3023195026788,3.6751570906619113
891.0453324821503,3.6738790710939297
950.5082962189512,3.67260149595158
1013.9394576752939,3.6713243650803173
1081.6036303107094,3.670047678325646
1153.783299629662,3.668771435533129
1230.7798025066634,3.667495636548378
1312.9145852124652,3.6662202812170626
1400.5305453932226,3.664945369384904
1493.9934636052562,3.663670900897676
1593.693530381776,3.6623968756012095
1700.0469752067147,3.661123293341385
1813.4978041964953,3.6598501539641397
1934.5196537440481,3.6585774573154617
2063.6177678638564,3.657305203241396
2201.3311074930325,3.656033391588038
2348.2346005542813,3.654762022201538
2504.9415421745025,3.6534910949281003
2672.106155079438,3.652220609613981
2850.4263208534317,3.6509505661054917
3040.6464934670685,3.649680964248996
3243.560807235818,3.6484118038909115
3460.016392185109,3.6471430848777087
3690.9169106627824,3.645874807055913
3937.226329963475,3.6446069702721
4199.9729467153065,3.6433395743729022
4480.253679829499,3.6420726192050044
4779.238649935595,3.6408061046151428
5098.17606442043,3.6395400304501098
5438.39742846479,3.638274396556748
5801.323103833379,3.6370092027819565
6188.468238624396,3.6357444489726842
6601.449092734883,3.6344801349759375
7041.989785449296,3.633216260638771
7511.929493320953,3.6319528258082974
8013.230128396886,3.630689830331678
8547.984528840423,3.62942727405613
9118.425196146562,3.628165156828925
9726.933615426178,3.6269034784973835
10376.05019766914,3.625642238908883
11068.48488549412,3.6243814379108517
11807.128466661916,3.6231210753507725
12595.064642583564,3.6218611510761796
13435.582902208263,3.6206016649346613
14332.192255035769,3.61934261677386
15288.635880587295,3.6180840064414688
16308.906755493343,3.616825833785235
17397.26432343799,3.6155680986529584
18558.252277555188,3.6143108008924925
19796.717529513367,3.6130539403517425
21117.83044448242,3.6117975168786685
22527.106426459828,3.6105415303212802
24030.428944069645,3.6092859805276443
25634.07409296515,3.608030867345876
27344.736797375856,3.6067761906241462
29169.55876018793,3.6055219502106794
31116.15827824363,3.6042681459537493
33192.66204733196,3.6030147777016857
35407.7390896527,3.601761845302869
37770.63694539372,3.6005093486057334
40291.220279513436,3.5992572874587654
42980.01206490798,3.5980056617105047
45848.23751389106,3.596754471209544
48907.8709413959,3.5955037158045267
52171.68575554354,3.594253395344151
55653.3077842764,3.5930035096771658
59367.27216069126,3.5917540586523753
63329.084004551274,3.590505042118633
67555.2831533164,3.5892564599248473
72063.5132129306,3.588008311919978
76872.5952166372,3.586760597953039
82002.6061993413,3.5855133178730934
87474.96301554433,3.5842664715292605
93312.5117507824,3.5830200587707113
99539.62309984244,3.581774079446666
106182.29410993824,3.5734637205280992
113268.25671361538,3.558109810283745
120827.09350447785,3.542821870363489
128890.36123908915,3.5275996173161697
137491.72258064203,3.5124427689085183
146667.08663439716,3.4973510441199194
156454.7588616096,3.4823241631372084
166895.60099780266,3.4673618473494745
178033.2016430112,3.451536381837259
189914.05823619355,3.4350834509605486
202587.77117350211,3.4187089486166675
216107.25088083764,3.4042806453217693
230528.93870517108,3.3914458364426303
245913.04254680415,3.3790669929263095
262323.78821631236,3.375817062599788
279829.68756551214,3.3849577458970894
298503.82451187295,3.412791931641875
318424.1601504656,3.483497950859688
339673.85822722025,3.6402480598955944
362341.63233231497,4.047409333611648
386522.11626312695,5.173130050375916
412316.25910297484,9.577366157351399
439831.74666502286,15.667273334662918
469183.45106078085,6.975991404177689
500493.91027009534,4.402006922567657
533893.8397147361,3.599278736822535
569522.6779712819,3.2274980068424046
607529.1689016077,3.0180090521061067
648071.9826311984,2.878387322333355
691320.3779678128,2.778030290431051
737454.9090259562,2.708450883789068
786668.1790071573,2.678562387041173
839165.6442830161,2.743649740306615
895166.472137832,3.140185958419668
954904.4557518078,5.275063501960053
1018628.9902446886,7.295933293963421
1086606.1138545957,3.82032712818356
1159119.6185988856,2.840086898020501
1236472.2350537176,2.6357276751814656
1318986.8961986692,6.316528295572529
1407008.0856026865,2.3589588109113855
1500903.2755797335,2.030792856165347
1601064.4613183178,1.8741576636541788
1707909.7973894302,1.7333190139343273
1821885.3434651652,1.6027824545656952
1943466.9265360222,1.855631750940509
2073162.1274012353,1.4556033935710486
2211512.399725489,1.183068127980193
2359095.3305086386,0.12424034975157905
2516527.051405389,1.0357483009668866
2684464.8109619655,1.0928341175265852
2863609.7185081216,1.109295852407943
3054709.6711599682,1.34146193071375
3258562.47615323,3.018316686653243
3476019.181541974,3.0783550025032933
3707987.6291681724,3.0189036855422735
3955436.2447347096,2.207498250181228
4219398.080805024,1.808147154163226
4500975.129608051,1.33469154563175
4801342.923653445,1.0716150557748017
5121755.443364241,3.2790956869857424
5463550.352214887,1.0267848208760602
5828154.58123084,1.1128644768079872
6217090.286163833,0.8642343265772314
6631981.2022126615,0.7848398562591277
7074559.422819879,0.7706245343957823
7546672.630843902,0.7547279820706109
8050291.812295972,0.5614514574335719
8587519.48484518,0.5665901448247815
9160598.475443728,0.6633284178682215
9771921.283717997,0.7300965890325976
10424040.07021558,0.7156843101127366
11119677.311206978,1.1224082383509402
11861737.164524792,1.0599230674554911
12653317.593889454,0.8479674767745558
13497723.302339418,0.923346424648578
14398479.528760096,0.9672738834313583
15359346.765108954,0.8867005560587128
16384336.455779847,0.9248169514836588
17477727.744646844,1.0600548334654918
18644085.339704853,1.0313335578908602
19888278.56988812,0.9950973781031432
21215501.71362448,1.0623894498444542
22631295.683995295,1.0096975065752705
24141571.16103023,0.9923447198258841
25752633.267711986,1.0194175131401508
27471207.892708145,1.024977890323514
29304469.769721385,1.0318516767254602
31260072.430687036,1.036184430623936
33346180.157863695,1.024561558831895
35571502.06821382,1.0066282329630276
37945328.472369425,0.985391463084626
40477569.65997331,0.9616734657622685
43178797.27332021,0.9253138701960983
46060288.442024074,0.8787171647579086
49134072.862963565,0.8289680623588325
52412983.02206062,0.7796094952507693
55910707.76755305,0.7321121278513232
59641849.4584246,0.6847631928569274
63621984.92657495,0.6385151694428576
67867730.50723287,0.594010065131407
72396811.40910877,0.5510826024764393
77228135.71388659,0.5101411961848026
82381873.31399602,0.47345443162772743
87879540.11821328,0.4385343832621097
93744087.87662981,0.38813556113833714
100000000.0,0.3400000000000001
