E (eV),sigma (barns)
0.058821904016999556,0.2181201231825067
0.06274732129711574,0.2111871559099406
0.06693469712958668,0.2044747631387037
0.07140151304013403,0.19797528414873886
0.07616641716552892,0.1916824654873609
0.08124930210614048,0.18558988097894039
0.08667138797389225,0.1796908941182771
0.0924553109823358,0.17397947190316615
0.09862521794868784,0.16844973501117128
0.10520686710236228,0.1630960561325911
0.11222773562085071,0.15791228517753092
0.1197171343418968,0.15289253090853372
0.12770633013086446,0.14803274864905577
0.1362286764141647,0.14332757012493227
0.14531975242368955,0.13877199332817852
0.1550175117335769,0.1343610832310588
0.16536244070941822,0.13009035661377738
0.17639772753140454,0.12595546884041176
0.18816944249705556,0.12195232272986571
0.20072673035625682,0.11807636774423438
0.21412201548157317,0.11432286320903765
0.22841122073038256,0.11068920252440262
0.2436540009125466,0.10717127564303845
0.2599139918382933,0.1037650606872875
0.2772590759860481,0.10046679825929015
0.2957616658993257,0.09727323263281135
0.31549900649580886,0.09418145816487046
0.33655349755070946,0.09118795078808668
0.35901303770070686,0.08828958060337075
0.3829713914046285,0.08548323971099701
0.40852858039285656,0.08276618052647412
0.435791301239703,0.08013554301478963
0.4648733708020257,0.07758847904826846
0.49589620138372115,0.0751223870294357
0.5289893076098157,0.07273469144776018
0.5642908471262542,0.07042301114986736
0.6019481973827274,0.0681849321822431
0.6421185709064758,0.06601811580825259
0.6849696716357454,0.06392052483884897
0.7306803950529507,0.06188987990744813
0.779441575040495,0.05992408809683374
0.8314567805772064,0.0580214249396645
0.8869431656014705,0.056179560733334924
0.9461323755890779,0.054396631934470106
1.0092715146305717,0.05267079744761072
1.0766241770454934,0.050999716647593375
1.148471547840289,0.04938155578765165
1.2251135766041177,0.04781439426784207
1.3068702297433477,0.046296494765707415
1.3940828262825786,0.044825993125791073
1.4871154628089538,0.043401499270402516
1.5863565335085896,0.042021979990767296
1.692220351641039,0.040685983968721785
1.8051488792211101,0.03939249232973833
1.9256135721291987,0.03814021734960608
2.0541173483530644,0.03692798089608645
2.1911966875781475,0.03575460827982858
2.337423870891817,0.03461863602645473
2.4934093699518804,0.03351878179713462
2.6598043955937585,0.03245375474504027
2.8373036165162113,0.03142241912349385
3.0266480593956953,0.030423443168400954
3.2286282025367337,0.029455945389534242
3.4440872759738235,0.02851913622786337
3.673924781802074,0.027612383963130427
3.919100249433402,0.026734569781355553
4.180637241455762,0.025884699970800288
4.4596276268190955,0.025061703267400953
4.7572361391878895,0.024265304939203484
5.074705239490466,0.02349454901887654
5.413360302965375,0.022748904802981747
5.774615152359826,0.02202643103534627
6.159977960380169,0.021326526788979953
6.571057546036271,0.020648640236684817
7.009570091165618,0.019992293070872826
7.477346305177596,0.019356781533916293
7.976339067929281,0.018740108467773884
8.508631582640582,0.018143336035985346
9.076446072885357,0.0175658176568832
9.682153059967076,0.01700751428250098
10.328281259410296,0.016467190770901127
11.017528137883874,0.01594427973951872
11.752771174629451,0.015437577237856515
12.537079874409196,0.014946922322565791
13.373728582124977,0.014471795375291556
14.266210152607384,0.014012610923589599
15.21825053264387,0.013567507137301751
16.23382431612278,0.01313480447940193
17.31717133723353,0.012716544525159235
18.47281437099636,0.012311994411912107
19.705578015018006,0.01192068923431662
21.020608831301583,0.011541927532789632
22.42339683219845,0.011175245586173286
23.91979840020242,0.010820045948052982
25.516060737271864,0.010476047833921451
27.218847945751797,0.010142952134824761
29.035268849778138,0.009821328893815226
30.972906673314068,0.00950886311414786
33.03985069871862,0.009205036278274821
35.24473003801588,0.00891232800102858
37.59674965785467,0.008629390122829903
40.10572880855496,0.008355769184652391
42.782142017676215,0.008089539331147567
45.637162819247635,0.007831637976940238
48.68271040122284,0.007582546101816193
51.93149936590212,0.007341177977790285
55.397092811064006,0.007107545705688431
59.09395895340977,0.006882284396866936
63.03753153071282,0.006663272290421966
67.24427423484249,0.00645072251989748
71.73174944465613,0.0062459505377191705
76.51869154570818,0.006047599170140297
81.62508514287236,0.005855449792609027
87.07224849239923,0.005668556290552192
92.88292250172499,0.005487801868643535
99.08136566858666,0.005312965894885987
105.69345535579873,0.005143689316472073
112.74679582449473,0.0049800775711810056
120.27083347685145,0.004822391007883626
128.29697978941476,0.004668406189071316
136.85874245025204,0.004519636007447374
145.99186524739773,0.004376192604921603
155.73447729261352,0.0042370188552865755
166.12725220342963,0.004101839372104352
177.21357790803586,0.003970984940072468
189.03973778192233,0.0038446219187930203
201.65510387247443,0.0037221073127649672
215.11234301821673,0.003603166261603203
229.4676367231941,0.0034880757871393045
244.78091570444403,0.0033775402286073744
261.11611009174624,0.003269187377563216
278.54141632417634,0.0031647785696433603
297.1295818577334,0.003063949851381318
316.95820887261215,0.002966019240121339
338.1100782480682,0.0028710409777781038
360.6734951574032,0.0027793915173349296
384.74265772584977,0.0026908057181717765
410.41805029047094,0.002605090271895861
437.80686290381755,0.002521539222314097
467.02343883273306,0.002440959152979389
498.1897519205165,0.0023630753505929462
531.4359158053252,0.0022872849544648007
566.9007271207433,0.0022140937323186964
604.7322449462655,0.0021427799095988975
645.0884089267686,0.002073621855174348
688.137698641567,0.002008147656785001
734.0598369757226,0.0019433145913576291
783.0465404301183,0.001880587424274787
835.3023195026788,0.0018200248212008087
891.0453324821503,0.0017619790379719371
950.5082962189512,0.001705449800485672
1013.9394576752939,0.001650467350829441
1081.6036303107094,0.0015970831764039197
1153.783299629662,0.0015455178460837924
1230.7798025066634,0.0014950502148647856
1312.9145852124652,0.0014466718430488081
1400.5305453932226,0.0014001742131270387
1493.9934636052562,0.0013546082929327369
1593.693530381776,0.0013105428570967287
1700.0469752067147,0.0012680267163823326
1813.4978041964953,0.0012271145131610213
1934.5196537440481,0.0011873158394144698
2063.6177678638564,0.001148520139858982
2201.3311074930325,0.0011108387458969445
2348.2346005542813,0.0010742661799596081
2504.9415421745025,0.0010393277281784885
2672.106155079438,0.0010051096597338885
2850.4263208534317,0.0009719993803480669
3040.6464934670685,0.0009400014910686807
3243.560807235818,0.0009086459587555555
3460.016392185109,0.0008784609475157651
3690.9169106627824,0.0008493792360594573
3937.226329963475,0.0008211089438383269
4199.9729467153065,0.0007934864275079321
4480.253679829499,0.0007667922974638023
4779.238649935595,0.0007410076126494475
5098.17606442043,0.0007161097650363296
5438.39742846479,0.0006916627329933308
5801.323103833379,0.0006680579007571091
6188.468238624396,0.0006452410841294005
6601.449092734883,0.0006230224428496238
7041.989785449296,0.0006016069843885801
7511.929493320953,0.0005806238722308259
8013.230128396886,0.0005602582878305396
8547.984528840423,0.0005405753553218219
9118.425196146562,0.0005215069914719514
9726.933615426178,0.0005030528867328175
10376.05019766914,0.0004850311657884442
11068.48488549412,0.00046744054328078495
11807.128466661916,0.00045048787977871577
12595.064642583564,0.0004340123620797385
13435.582902208263,0.00041808992453391906
14332.192255035769,0.00040266741957497546
15288.635880587295,0.00038754839683791055
16308.906755493343,0.0003729524728652837
17397.26432343799,0.00035872851240897457
18558.252277555188,0.00034496314215230094
19796.717529513367,0.00033158504484771063
21117.83044448242,0.00031859284661202357
22527.106426459828,0.0003060232281938601
24030.428944069645,0.0002938094001313972
25634.07409296515,0.0002819384787108044
27344.736797375856,0.0002704179994301751
29169.55876018793,0.0002592526795381371
31116.15827824363,0.0002483979622215734
33192.66204733196,0.0002378608316336261
35407.7390896527,0.00022775348325357518
37770.63694539372,0.0002178325840982336
40291.220279513436,0.0002083430939627448
42980.01206490798,0.00019906264099826286
45848.23751389106,0.00019016364329404076
48907.8709413959,0.00018150303529074387
52171.68575554354,0.00017315742915510138
55653.3077842764,0.00016512479454729704
59367.27216069126,0.0001573618663883723
63329.084004551274,0.00014987048589065359
67555.2831533164,0.00014266136708428442
72063.5132129306,0.00013574422491580384
76872.5952166372,0.00012909220736035364
82002.6061993413,0.0001227108341180389
87474.96301554433,0.00011658908737740119
93312.5117507824,0.00011072463007706816
99539.62309984244,0.00010514995347913257
106182.29410993824,9.979339035074688e-05
113268.25671361538,9.4678774279589e-05
120827.09350447785,8.982271359364902e-05
128890.36123908915,8.522827017353969e-05
137491.72258064203,8.087272063671809e-05
146667.08663439716,7.674741767357556e-05
156454.7588616096,7.284255933693397e-05
166895.60099780266,6.916340935824217e-05
178033.2016430112,6.57163615694497e-05
189914.05823619355,6.247961651590229e-05
202587.77117350211,5.945418383915987e-05
216107.25088083764,5.663613826247445e-05
230528.93870517108,5.4004665874323596e-05
245913.04254680415,5.156211327319293e-05
262323.78821631236,4.930596543466545e-05
279829.68756551214,4.723860364018306e-05
298503.82451187295,4.534336900256302e-05
318424.1601504656,4.3612987793985756e-05
339673.85822722025,4.205213104776718e-05
362341.63233231497,4.06323567217181e-05
386522.11626312695,3.936856941495627e-05
412316.25910297484,3.824327667951754e-05
439831.74666502286,3.725378248731077e-05
469183.45106078085,3.641146490077555e-05
500493.91027009534,3.566848590518504e-05
533893.8397147361,3.5071377020284353e-05
569522.6779712819,3.45620632666966e-05
607529.1689016077,3.414438972281442e-05
648071.9826311984,3.385784019776734e-05
691320.3779678128,3.3647410293108914e-05
737454.9090259562,3.352057265318869e-05
786668.1790071573,3.346241289759185e-05
839165.6442830161,3.3511131982802405e-05
895166.472137832,3.359760091053471e-05
954904.4557518078,3.374056458333877e-05
1018628.9902446886,3.39447504463079e-05
1086606.1138545957,3.416713866570977e-05
1159119.6185988856,3.445878456034131e-05
1236472.2350537176,3.4752919903348606e-05
1318986.8961986692,3.504956594431312e-05
1407008.0856026865,3.5348744114199946e-05
1500903.2755797335,3.56504760269057e-05
1601064.4613183178,3.5943216766287365e-05
1707909.7973894302,3.6229766306848206e-05
1821885.3434651652,3.6518600301795243e-05
1943466.9265360222,3.675117351217002e-05
2073162.1274012353,3.696595028511574e-05
2211512.399725489,3.711294692658483e-05
2359095.3305086386,3.7253306698440066e-05
2516527.051405389,3.7314296723011744e-05
2684464.8109619655,3.731831712206405e-05
2863609.7185081216,3.726445725747302e-05
3054709.6711599682,3.721067512642513e-05
3258562.47615323,3.705537455098993e-05
3476019.181541974,3.6882336359051496e-05
3707987.6291681724,3.671010620687058e-05
3955436.2447347096,3.638997592568432e-05
4219398.080805024,3.6058970356712496e-05
4500975.129608051,3.573097563575309e-05
4801342.923653445,3.54059643759384e-05
5121755.443364241,3.508390943951339e-05
5463550.352214887,3.476478393556966e-05
5828154.58123084,3.444856121780039e-05
6217090.286163833,3.4134729077217715e-05
6631981.2022126615,3.3761340278147515e-05
7074559.422819879,3.3392035858799675e-05
7546672.630843902,3.302200602636523e-05
8050291.812295972,3.2653206774038986e-05
8587519.48484518,3.228852637773887e-05
9160598.475443728,3.192531828901432e-05
9771921.283717997,3.1565219854375326e-05
10424040.07021558,3.123020332735679e-05
11119677.311206978,3.0890041192089565e-05
11861737.164524792,3.0527322071283394e-05
12653317.593889454,3.0151710242044546e-05
13497723.302339418,2.9801127290538442e-05
14398479.528760096,2.942738868051838e-05
15359346.765108954,2.9028452592556197e-05
16384336.455779847,2.8603082076947927e-05
17477727.744646844,2.8149345729437688e-05
18644085.339704853,2.7665082671849818e-05
19888278.56988812,2.7153594534220618e-05
21215501.71362448,2.6631270641601384e-05
22631295.683995295,2.611899412036993e-05
24141571.16103023,2.561657170027161e-05
25752633.267711986,2.5123813828779337e-05
27471207.892708145,2.464053459957998e-05
29304469.769721385,2.4166551682436074e-05
31260072.430687036,2.3701686254396814e-05
33346180.157863695,2.3245762932332156e-05
35571502.06821382,2.2798609706764996e-05
37945328.472369425,2.236005787697544e-05
40477569.65997331,2.1929941987354438e-05
43178797.27332021,2.150809976498074e-05
46060288.442024074,2.1094372058399187e-05
49134072.862963565,2.068860277757647e-05
52412983.02206062,2.0290638835011912e-05
55910707.76755305,1.9900330087981063e-05
59641849.4584246,1.9517529281890247e-05
63621984.92657495,1.914209199472074e-05
67867730.50723287,1.8773876582541794e-05
72396811.40910877,1.841274412607126e-05
77228135.71388659,1.8058558378264947e-05
82381873.31399602,1.7711185712913384e-05
87879540.11821328,1.737049507422784e-05
93744087.87662981,1.7036357927395944e-05
100000000.0,1.6708648210088412e-05
