E (eV),sigma (barns)
27471207.892708145,0.3428306932856198
29304469.769721385,0.31988457299595624
31260072.430687036,0.29847426745876193
33346180.157863695,0.2784969825230377
35571502.06821382,0.25985680418883694
37945328.472369425,0.2424642381094702
40477569.65997331,0.22623577991548155
43178797.27332021,0.2110935142973866
46060288.442024074,0.19696474092235958
49134072.862963565,0.1837816253888227
52412983.02206062,0.17148087354310418
55910707.76755305,0.16000342759453307
59641849.4584246,0.1492941825699522
63621984.92657495,0.1393017217463139
67867730.50723287,0.12997806979113397
72396811.40910877,0.12127846242557924
77228135.71388659,0.11316113150432343
82381873.31399602,0.10558710448029217
87879540.11821328,0.09852001729150395
93744087.87662981,0.09192593977165017
100000000.0,0.08577321274617486
